Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,WindSpeed_Max_kmh,City
2021-07-24,0.0,35.8,24.5,19.5,Cairo
2021-07-25,0.0,36.8,23.1,21.4,Cairo
2021-07-26,0.0,37.0,23.4,22.0,Cairo
2021-07-27,0.0,38.5,23.6,17.8,Cairo
2021-07-28,0.0,39.9,23.1,18.7,Cairo
2021-07-29,0.0,39.6,22.8,18.4,Cairo
2021-07-30,0.0,40.1,23.1,14.8,Cairo
2021-07-31,0.0,40.4,24.0,17.9,Cairo
2021-08-01,0.0,41.6,24.6,21.0,Cairo
2021-08-02,0.0,41.1,24.4,17.5,Cairo
2021-08-03,0.0,41.8,25.6,24.0,Cairo
2021-08-04,0.0,43.6,25.8,22.0,Cairo
2021-08-05,0.0,44.4,26.9,19.9,Cairo
2021-08-06,0.0,42.5,26.2,14.5,Cairo
2021-08-07,0.0,42.2,26.0,19.7,Cairo
2021-08-08,0.0,39.2,23.9,15.3,Cairo
2021-08-09,0.0,38.4,23.5,23.4,Cairo
2021-08-10,0.0,39.1,24.6,20.5,Cairo
2021-08-11,0.0,39.8,24.1,16.6,Cairo
2021-08-12,0.0,39.6,25.2,16.3,Cairo
2021-08-13,0.0,40.0,24.9,16.9,Cairo
2021-08-14,0.0,38.7,24.2,20.6,Cairo
2021-08-15,0.0,39.4,24.0,19.9,Cairo
2021-08-16,0.0,38.9,23.7,17.8,Cairo
2021-08-17,0.0,37.6,22.3,24.2,Cairo
2021-08-18,0.0,36.3,22.5,18.1,Cairo
2021-08-19,0.0,37.9,21.8,18.5,Cairo
2021-08-20,0.0,38.7,23.3,16.6,Cairo
2021-08-21,0.0,40.8,23.8,22.7,Cairo
2021-08-22,0.0,39.4,23.9,17.3,Cairo
2021-08-23,0.0,36.7,22.2,16.4,Cairo
2021-08-24,0.0,36.2,22.1,16.5,Cairo
2021-08-25,0.0,37.4,24.5,18.8,Cairo
2021-08-26,0.0,38.6,23.4,18.6,Cairo
2021-08-27,0.0,39.2,24.3,17.6,Cairo
2021-08-28,0.0,38.6,23.0,17.4,Cairo
2021-08-29,0.0,40.0,22.7,17.9,Cairo
2021-08-30,0.0,37.9,25.0,22.0,Cairo
2021-08-31,0.0,37.6,23.6,19.4,Cairo
2021-09-01,0.0,37.6,23.2,20.2,Cairo
2021-09-02,0.0,38.0,23.2,18.1,Cairo
2021-09-03,0.0,37.8,22.6,19.2,Cairo
2021-09-04,0.0,36.4,22.4,20.0,Cairo
2021-09-05,0.0,36.1,24.0,18.9,Cairo
2021-09-06,0.0,36.1,22.6,17.9,Cairo
2021-09-07,0.0,36.4,21.0,15.5,Cairo
2021-09-08,0.0,40.1,24.0,16.8,Cairo
2021-09-09,0.0,39.1,26.0,20.1,Cairo
2021-09-10,0.0,34.9,22.8,18.8,Cairo
2021-09-11,0.0,33.6,22.3,18.8,Cairo
2021-09-12,0.0,35.2,20.6,13.7,Cairo
2021-09-13,0.0,39.8,25.0,18.9,Cairo
2021-09-14,0.0,36.8,22.3,17.3,Cairo
2021-09-15,0.0,33.5,23.7,19.8,Cairo
2021-09-16,0.0,33.4,21.3,20.8,Cairo
2021-09-17,0.0,33.2,22.9,19.1,Cairo
2021-09-18,0.0,34.5,23.0,18.5,Cairo
2021-09-19,0.0,36.5,20.8,18.5,Cairo
2021-09-20,0.0,38.5,21.8,20.7,Cairo
2021-09-21,0.0,38.3,23.0,19.2,Cairo
2021-09-22,0.0,38.1,22.3,21.0,Cairo
2021-09-23,0.0,34.9,21.4,16.4,Cairo
2021-09-24,0.0,30.8,22.9,19.0,Cairo
2021-09-25,0.0,31.9,18.4,19.4,Cairo
2021-09-26,0.0,32.9,20.4,16.3,Cairo
2021-09-27,0.0,31.6,19.8,16.6,Cairo
2021-09-28,0.0,32.6,20.1,13.1,Cairo
2021-09-29,0.0,33.3,19.5,18.0,Cairo
2021-09-30,0.0,34.3,20.7,20.3,Cairo
2021-10-01,0.0,32.7,20.5,18.7,Cairo
2021-10-02,0.0,31.3,19.0,20.6,Cairo
2021-10-03,0.0,31.5,20.5,19.2,Cairo
2021-10-04,0.0,31.3,18.3,19.1,Cairo
2021-10-05,0.0,30.8,18.0,18.4,Cairo
2021-10-06,0.0,31.0,18.8,15.0,Cairo
2021-10-07,0.0,31.4,19.5,19.6,Cairo
2021-10-08,0.0,31.9,19.0,19.2,Cairo
2021-10-09,0.0,32.5,19.7,18.5,Cairo
2021-10-10,0.0,33.4,19.8,20.0,Cairo
2021-10-11,0.0,33.6,19.6,19.4,Cairo
2021-10-12,0.0,34.4,21.4,19.1,Cairo
2021-10-13,0.0,34.0,21.0,20.4,Cairo
2021-10-14,0.0,33.3,19.9,23.7,Cairo
2021-10-15,0.0,34.0,20.2,15.9,Cairo
2021-10-16,0.0,34.7,21.1,15.6,Cairo
2021-10-17,0.0,32.5,20.7,19.0,Cairo
2021-10-18,0.0,29.5,17.9,12.1,Cairo
2021-10-19,0.0,29.6,17.8,16.7,Cairo
2021-10-20,0.0,29.2,17.5,17.9,Cairo
2021-10-21,0.0,28.5,16.5,17.1,Cairo
2021-10-22,0.0,28.8,16.7,14.2,Cairo
2021-10-23,0.0,29.0,17.5,18.8,Cairo
2021-10-24,0.0,27.9,15.2,17.3,Cairo
2021-10-25,0.0,28.8,16.7,15.5,Cairo
2021-10-26,0.0,29.7,16.0,17.3,Cairo
2021-10-27,0.0,31.9,18.9,17.3,Cairo
2021-10-28,0.0,35.0,19.5,14.9,Cairo
2021-10-29,0.0,30.9,18.0,13.0,Cairo
2021-10-30,0.3,31.1,21.4,13.5,Cairo
2021-10-31,0.0,33.6,21.4,21.0,Cairo
2021-11-01,0.0,30.5,19.8,19.0,Cairo
2021-11-02,0.0,29.2,18.6,11.8,Cairo
2021-11-03,0.0,31.4,18.7,16.8,Cairo
2021-11-04,0.0,29.3,18.9,19.9,Cairo
2021-11-05,0.0,30.3,19.0,21.3,Cairo
2021-11-06,0.0,31.2,19.0,17.9,Cairo
2021-11-07,0.0,31.4,20.0,16.9,Cairo
2021-11-08,0.0,31.1,19.6,12.5,Cairo
2021-11-09,0.0,31.6,16.4,11.5,Cairo
2021-11-10,0.0,29.7,16.8,15.7,Cairo
2021-11-11,0.0,26.5,15.9,16.6,Cairo
2021-11-12,0.0,26.5,17.3,18.1,Cairo
2021-11-13,0.0,29.5,13.9,9.9,Cairo
2021-11-14,0.0,29.4,15.6,8.9,Cairo
2021-11-15,0.0,27.4,17.1,10.1,Cairo
2021-11-16,0.0,25.1,15.4,8.4,Cairo
2021-11-17,0.0,26.7,16.1,13.4,Cairo
2021-11-18,0.2,26.2,15.3,14.7,Cairo
2021-11-19,0.0,26.0,15.1,16.6,Cairo
2021-11-20,1.8,23.3,14.2,21.8,Cairo
2021-11-21,1.0,21.4,12.5,17.9,Cairo
2021-11-22,0.2,23.7,13.2,11.6,Cairo
2021-11-23,0.0,25.3,13.5,7.6,Cairo
2021-11-24,0.0,25.7,12.8,8.2,Cairo
2021-11-25,0.0,27.1,16.4,7.4,Cairo
2021-11-26,0.0,26.3,14.3,9.5,Cairo
2021-11-27,0.0,29.5,14.2,8.8,Cairo
2021-11-28,0.0,32.3,15.5,13.3,Cairo
2021-11-29,0.0,34.3,14.7,10.2,Cairo
2021-11-30,0.0,29.4,17.1,16.1,Cairo
2021-12-01,0.3,22.2,15.8,18.6,Cairo
2021-12-02,0.0,22.9,14.3,9.4,Cairo
2021-12-03,0.0,22.7,11.6,13.6,Cairo
2021-12-04,0.0,22.7,11.9,10.1,Cairo
2021-12-05,0.0,20.8,13.5,21.3,Cairo
2021-12-06,0.0,22.2,12.1,9.0,Cairo
2021-12-07,0.0,21.1,12.3,22.4,Cairo
2021-12-08,0.0,19.9,10.9,33.6,Cairo
2021-12-09,0.0,21.9,10.0,11.2,Cairo
2021-12-10,0.0,24.7,12.7,15.2,Cairo
2021-12-11,0.0,25.1,10.5,8.6,Cairo
2021-12-12,0.0,25.3,10.6,8.4,Cairo
2021-12-13,0.0,24.0,12.8,14.8,Cairo
2021-12-14,0.0,21.9,11.8,18.7,Cairo
2021-12-15,0.0,19.6,9.0,16.7,Cairo
2021-12-16,0.0,19.8,9.7,10.6,Cairo
2021-12-17,0.2,19.2,9.1,14.7,Cairo
2021-12-18,0.0,18.9,9.0,24.1,Cairo
2021-12-19,0.0,18.2,10.3,25.5,Cairo
2021-12-20,2.6,15.3,8.5,26.4,Cairo
2021-12-21,0.0,18.3,7.3,16.2,Cairo
2021-12-22,0.7,19.0,8.4,15.6,Cairo
2021-12-23,0.1,17.6,9.3,15.1,Cairo
2021-12-24,0.0,18.5,8.4,19.7,Cairo
2021-12-25,0.0,19.2,9.0,13.7,Cairo
2021-12-26,0.0,19.5,5.8,16.0,Cairo
2021-12-27,0.0,20.6,7.1,10.7,Cairo
2021-12-28,0.0,20.1,9.9,17.1,Cairo
2021-12-29,0.9,20.3,7.8,14.0,Cairo
2021-12-30,1.5,18.3,12.2,20.6,Cairo
2021-12-31,6.2,17.6,11.6,23.5,Cairo
2022-01-01,0.2,18.3,8.7,13.8,Cairo
2022-01-02,0.6,19.4,8.8,9.5,Cairo
2022-01-03,0.0,20.6,10.3,9.8,Cairo
2022-01-04,0.0,19.5,10.5,11.5,Cairo
2022-01-05,0.0,20.3,10.3,8.2,Cairo
2022-01-06,0.0,20.4,7.8,9.5,Cairo
2022-01-07,0.0,19.6,7.4,8.4,Cairo
2022-01-08,0.0,21.9,6.8,10.5,Cairo
2022-01-09,0.0,18.1,8.9,20.9,Cairo
2022-01-10,0.0,17.4,8.3,18.9,Cairo
2022-01-11,0.0,20.2,8.4,20.0,Cairo
2022-01-12,0.0,20.1,10.2,19.3,Cairo
2022-01-13,0.0,19.7,8.6,21.8,Cairo
2022-01-14,0.2,16.1,9.7,19.3,Cairo
2022-01-15,0.0,16.9,8.1,19.2,Cairo
2022-01-16,0.6,18.0,8.9,20.5,Cairo
2022-01-17,0.0,15.8,5.8,19.5,Cairo
2022-01-18,0.0,16.2,5.2,11.2,Cairo
2022-01-19,3.2,14.4,8.3,18.9,Cairo
2022-01-20,0.0,15.4,5.9,13.4,Cairo
2022-01-21,0.0,16.0,3.7,11.8,Cairo
2022-01-22,0.0,16.8,4.4,13.1,Cairo
2022-01-23,0.0,17.4,7.6,21.4,Cairo
2022-01-24,0.2,15.8,6.2,9.6,Cairo
2022-01-25,0.0,16.0,4.2,15.6,Cairo
2022-01-26,3.2,11.5,7.7,25.6,Cairo
2022-01-27,0.0,15.0,6.3,19.2,Cairo
2022-01-28,0.0,15.7,5.8,13.0,Cairo
2022-01-29,0.0,17.0,5.4,11.0,Cairo
2022-01-30,0.0,18.1,6.1,16.3,Cairo
2022-01-31,1.0,17.1,8.2,22.5,Cairo
2022-02-01,0.0,18.8,8.3,12.6,Cairo
2022-02-02,0.0,20.3,7.2,16.3,Cairo
2022-02-03,0.4,18.5,9.7,27.5,Cairo
2022-02-04,1.2,16.8,9.7,30.8,Cairo
2022-02-05,0.0,18.0,8.5,16.9,Cairo
2022-02-06,0.0,19.5,6.5,9.1,Cairo
2022-02-07,0.0,22.4,7.1,11.4,Cairo
2022-02-08,0.0,23.9,7.7,13.1,Cairo
2022-02-09,0.0,17.8,7.7,24.1,Cairo
2022-02-10,0.0,16.6,8.7,23.0,Cairo
2022-02-11,0.0,19.6,7.6,14.8,Cairo
2022-02-12,0.0,21.2,7.3,21.4,Cairo
2022-02-13,0.0,22.0,8.7,19.5,Cairo
2022-02-14,0.0,20.4,7.4,15.8,Cairo
2022-02-15,0.0,20.1,8.2,17.5,Cairo
2022-02-16,0.0,20.3,9.0,12.0,Cairo
2022-02-17,0.0,19.0,10.2,13.6,Cairo
2022-02-18,7.6,20.0,7.0,13.7,Cairo
2022-02-19,11.4,15.4,8.6,24.9,Cairo
2022-02-20,0.0,20.3,7.8,8.2,Cairo
2022-02-21,0.0,22.6,8.5,9.5,Cairo
2022-02-22,0.0,24.0,9.4,11.4,Cairo
2022-02-23,0.5,24.7,11.1,15.7,Cairo
2022-02-24,2.0,18.1,9.4,26.6,Cairo
2022-02-25,0.1,18.1,10.9,27.4,Cairo
2022-02-26,0.0,20.4,9.9,12.3,Cairo
2022-02-27,0.0,21.8,8.2,14.6,Cairo
2022-02-28,0.0,23.6,9.4,11.9,Cairo
2022-03-01,0.0,26.0,9.7,14.3,Cairo
2022-03-02,0.0,28.9,13.8,20.1,Cairo
2022-03-03,0.0,19.7,12.4,23.9,Cairo
2022-03-04,0.0,20.6,7.7,10.1,Cairo
2022-03-05,0.0,24.3,10.5,14.5,Cairo
2022-03-06,0.1,30.3,15.7,30.7,Cairo
2022-03-07,0.0,24.2,14.2,18.7,Cairo
2022-03-08,0.0,25.5,13.3,16.9,Cairo
2022-03-09,0.8,23.8,13.3,18.1,Cairo
2022-03-10,0.0,19.6,10.0,30.6,Cairo
2022-03-11,0.0,17.1,9.5,22.1,Cairo
2022-03-12,0.0,17.6,7.4,20.3,Cairo
2022-03-13,0.0,18.1,6.2,19.6,Cairo
2022-03-14,0.0,15.6,5.7,19.2,Cairo
2022-03-15,0.0,15.8,5.9,25.0,Cairo
2022-03-16,0.0,18.7,7.7,14.3,Cairo
2022-03-17,0.0,20.5,5.6,16.6,Cairo
2022-03-18,0.0,22.0,8.9,14.7,Cairo
2022-03-19,0.0,21.4,8.0,21.4,Cairo
2022-03-20,1.1,18.7,9.2,22.0,Cairo
2022-03-21,0.4,18.7,9.0,22.0,Cairo
2022-03-22,0.0,17.7,6.4,13.2,Cairo
2022-03-23,0.0,17.9,6.9,21.8,Cairo
2022-03-24,1.0,18.4,8.3,23.6,Cairo
2022-03-25,0.0,18.9,8.6,20.9,Cairo
2022-03-26,0.0,23.8,9.0,16.2,Cairo
2022-03-27,0.0,24.6,8.9,15.9,Cairo
2022-03-28,0.0,23.9,9.4,20.4,Cairo
2022-03-29,0.0,27.8,10.1,15.9,Cairo
2022-03-30,0.0,29.0,9.3,19.0,Cairo
2022-03-31,0.0,30.5,12.9,17.7,Cairo
2022-04-01,0.0,34.1,12.0,14.3,Cairo
2022-04-02,0.0,36.4,15.6,15.6,Cairo
2022-04-03,0.0,30.9,16.5,24.5,Cairo
2022-04-04,0.0,33.5,16.0,26.3,Cairo
2022-04-05,0.0,40.5,16.0,17.6,Cairo
2022-04-06,0.0,37.8,23.1,22.4,Cairo
2022-04-07,0.0,39.0,18.4,14.9,Cairo
2022-04-08,0.0,31.1,18.6,20.7,Cairo
2022-04-09,0.0,29.3,13.5,19.6,Cairo
2022-04-10,0.0,31.1,14.8,20.7,Cairo
2022-04-11,0.0,30.4,14.9,20.8,Cairo
2022-04-12,0.0,24.3,13.6,18.8,Cairo
2022-04-13,0.0,26.1,11.6,20.0,Cairo
2022-04-14,0.0,27.4,13.4,20.9,Cairo
2022-04-15,0.0,28.7,12.5,20.9,Cairo
2022-04-16,0.0,32.0,14.2,19.4,Cairo
2022-04-17,0.0,41.1,16.5,27.6,Cairo
2022-04-18,0.0,31.4,21.2,16.0,Cairo
2022-04-19,2.7,28.3,15.6,20.3,Cairo
2022-04-20,0.0,26.3,13.8,19.8,Cairo
2022-04-21,0.0,27.5,13.7,21.9,Cairo
2022-04-22,0.0,28.6,13.6,20.1,Cairo
2022-04-23,0.0,31.7,14.8,17.3,Cairo
2022-04-24,0.0,32.7,13.8,16.6,Cairo
2022-04-25,0.0,34.4,16.4,19.3,Cairo
2022-04-26,0.0,35.3,16.9,20.7,Cairo
2022-04-27,0.0,33.5,15.9,22.5,Cairo
2022-04-28,0.0,33.7,15.5,24.6,Cairo
2022-04-29,0.0,39.3,17.5,20.9,Cairo
2022-04-30,0.0,32.4,21.4,24.3,Cairo
2022-05-01,0.0,31.6,16.6,13.2,Cairo
2022-05-02,0.0,33.6,18.5,16.9,Cairo
2022-05-03,0.0,32.4,21.0,22.3,Cairo
2022-05-04,0.0,28.9,18.3,19.1,Cairo
2022-05-05,0.0,27.7,14.2,21.7,Cairo
2022-05-06,0.0,29.3,14.7,15.1,Cairo
2022-05-07,0.0,30.0,13.5,16.3,Cairo
2022-05-08,0.0,33.1,16.8,19.2,Cairo
2022-05-09,0.0,35.0,19.5,23.5,Cairo
2022-05-10,0.0,32.4,17.4,24.3,Cairo
2022-05-11,0.0,32.1,18.1,20.2,Cairo
2022-05-12,0.0,32.1,17.0,20.4,Cairo
2022-05-13,0.0,34.3,17.3,25.5,Cairo
2022-05-14,0.0,34.1,19.4,23.3,Cairo
2022-05-15,0.0,32.0,17.5,18.8,Cairo
2022-05-16,0.0,29.8,17.5,17.0,Cairo
2022-05-17,0.0,33.6,16.6,19.5,Cairo
2022-05-18,0.0,35.1,17.6,18.6,Cairo
2022-05-19,0.0,36.5,18.6,23.7,Cairo
2022-05-20,0.0,37.8,19.9,28.3,Cairo
2022-05-21,0.0,31.1,19.4,17.8,Cairo
2022-05-22,0.0,29.2,15.1,22.7,Cairo
2022-05-23,0.0,32.8,15.8,18.2,Cairo
2022-05-24,0.0,35.1,16.8,18.8,Cairo
2022-05-25,0.0,35.5,18.6,22.9,Cairo
2022-05-26,0.0,35.8,19.4,22.7,Cairo
2022-05-27,0.0,37.3,19.8,23.1,Cairo
2022-05-28,0.0,38.4,20.4,17.4,Cairo
2022-05-29,0.0,39.3,20.2,22.0,Cairo
2022-05-30,0.0,41.4,22.3,16.9,Cairo
2022-05-31,0.0,38.4,22.6,21.3,Cairo
2022-06-01,0.0,34.2,19.7,17.3,Cairo
2022-06-02,0.0,34.4,18.9,15.1,Cairo
2022-06-03,0.0,35.7,18.9,14.8,Cairo
2022-06-04,0.0,37.7,21.9,18.5,Cairo
2022-06-05,0.0,37.4,21.8,15.0,Cairo
2022-06-06,0.0,36.0,21.7,16.5,Cairo
2022-06-07,0.0,36.5,21.5,19.0,Cairo
2022-06-08,0.0,38.7,21.0,16.4,Cairo
2022-06-09,0.0,42.0,24.7,17.6,Cairo
2022-06-10,0.0,41.1,23.9,23.9,Cairo
2022-06-11,0.0,44.1,22.8,20.3,Cairo
2022-06-12,0.0,35.2,23.1,18.7,Cairo
2022-06-13,0.0,33.6,21.5,16.6,Cairo
2022-06-14,0.0,34.7,21.8,16.9,Cairo
2022-06-15,0.0,36.7,22.1,22.2,Cairo
2022-06-16,0.0,36.4,22.3,22.1,Cairo
2022-06-17,0.0,37.3,21.8,20.5,Cairo
2022-06-18,0.0,37.0,22.6,21.0,Cairo
2022-06-19,0.0,36.1,19.8,21.2,Cairo
2022-06-20,0.0,36.0,19.8,19.0,Cairo
2022-06-21,0.0,34.9,19.7,20.6,Cairo
2022-06-22,0.0,36.4,20.1,19.5,Cairo
2022-06-23,0.0,38.8,20.5,20.0,Cairo
2022-06-24,0.0,40.5,23.0,22.9,Cairo
2022-06-25,0.0,37.8,23.7,19.9,Cairo
2022-06-26,0.0,37.4,21.2,17.2,Cairo
2022-06-27,0.0,36.5,22.5,21.5,Cairo
2022-06-28,0.0,35.4,22.2,24.5,Cairo
2022-06-29,0.0,35.7,22.5,18.8,Cairo
2022-06-30,0.0,34.9,23.1,21.2,Cairo
2022-07-01,0.0,36.0,22.5,19.7,Cairo
2022-07-02,0.0,36.7,22.0,20.9,Cairo
2022-07-03,0.0,38.0,23.1,22.3,Cairo
2022-07-04,0.0,38.8,24.3,15.7,Cairo
2022-07-05,0.0,38.0,23.5,16.8,Cairo
2022-07-06,0.0,37.8,21.9,17.4,Cairo
2022-07-07,0.0,38.0,21.0,19.4,Cairo
2022-07-08,0.0,37.0,21.4,19.5,Cairo
2022-07-09,0.0,39.2,22.7,20.6,Cairo
2022-07-10,0.0,38.0,23.4,19.1,Cairo
2022-07-11,0.0,35.4,22.7,17.1,Cairo
2022-07-12,0.0,37.4,21.5,20.2,Cairo
2022-07-13,0.0,37.0,22.6,21.5,Cairo
2022-07-14,0.0,37.4,22.7,19.2,Cairo
2022-07-15,0.0,35.4,20.9,17.7,Cairo
2022-07-16,0.0,37.0,21.5,19.7,Cairo
2022-07-17,0.0,38.3,23.0,19.8,Cairo
2022-07-18,0.0,39.8,21.6,19.0,Cairo
2022-07-19,0.0,40.0,23.1,22.8,Cairo
2022-07-20,0.0,39.2,24.6,20.5,Cairo
2022-07-21,0.0,38.1,22.5,20.6,Cairo
2022-07-22,0.0,38.0,22.2,20.2,Cairo
2022-07-23,0.0,39.2,21.6,21.4,Cairo
2022-07-24,0.0,39.8,21.7,21.7,Cairo
2022-07-25,0.0,39.6,20.9,22.0,Cairo
2022-07-26,0.0,39.6,21.9,18.8,Cairo
2022-07-27,0.0,39.4,22.6,18.4,Cairo
2022-07-28,0.0,40.2,22.9,19.9,Cairo
2022-07-29,0.0,40.1,22.9,28.1,Cairo
2022-07-30,0.0,39.2,23.3,18.6,Cairo
2022-07-31,0.0,37.9,21.3,19.8,Cairo
2022-08-01,0.0,40.3,23.5,19.1,Cairo
2022-08-02,0.0,39.1,23.6,20.1,Cairo
2022-08-03,0.0,38.4,22.1,16.6,Cairo
2022-08-04,0.0,39.1,21.5,19.2,Cairo
2022-08-05,0.0,38.0,23.6,18.9,Cairo
2022-08-06,0.0,38.6,23.2,19.8,Cairo
2022-08-07,0.0,36.5,22.2,14.4,Cairo
2022-08-08,0.0,38.4,22.6,24.0,Cairo
2022-08-09,0.0,38.2,24.8,18.5,Cairo
2022-08-10,0.0,37.8,24.6,18.0,Cairo
2022-08-11,0.0,37.3,24.4,24.6,Cairo
2022-08-12,0.0,37.1,23.4,18.4,Cairo
2022-08-13,0.0,37.4,23.3,17.6,Cairo
2022-08-14,0.0,37.4,22.2,19.1,Cairo
2022-08-15,0.0,36.7,22.8,19.8,Cairo
2022-08-16,0.0,37.2,23.4,18.4,Cairo
2022-08-17,0.0,36.6,22.9,18.7,Cairo
2022-08-18,0.0,37.9,21.6,20.7,Cairo
2022-08-19,0.0,37.4,22.8,15.5,Cairo
2022-08-20,0.0,40.0,23.4,19.7,Cairo
2022-08-21,0.0,38.1,22.3,13.6,Cairo
2022-08-22,0.0,39.1,23.5,16.5,Cairo
2022-08-23,0.0,40.5,24.8,22.3,Cairo
2022-08-24,0.0,41.6,26.1,23.5,Cairo
2022-08-25,0.0,38.3,25.2,19.8,Cairo
2022-08-26,0.0,37.0,23.4,23.4,Cairo
2022-08-27,0.0,37.5,22.7,22.1,Cairo
2022-08-28,0.0,37.7,24.3,20.7,Cairo
2022-08-29,0.0,37.9,24.0,19.1,Cairo
2022-08-30,0.0,37.7,25.3,20.2,Cairo
2022-08-31,0.0,38.1,24.9,22.4,Cairo
2022-09-01,0.0,37.2,23.3,19.7,Cairo
2022-09-02,0.0,36.5,22.8,21.0,Cairo
2022-09-03,0.0,37.3,23.7,18.7,Cairo
2022-09-04,0.0,37.4,23.8,17.2,Cairo
2022-09-05,0.0,36.4,23.2,18.2,Cairo
2022-09-06,0.0,36.7,23.4,17.6,Cairo
2022-09-07,0.0,36.2,22.0,19.6,Cairo
2022-09-08,0.0,36.7,23.5,21.7,Cairo
2022-09-09,0.0,37.1,23.9,20.3,Cairo
2022-09-10,0.0,37.0,22.9,17.3,Cairo
2022-09-11,0.0,37.5,20.9,18.1,Cairo
2022-09-12,0.0,37.0,22.9,14.8,Cairo
2022-09-13,0.0,35.2,22.8,18.9,Cairo
2022-09-14,0.0,34.4,21.1,18.1,Cairo
2022-09-15,0.0,32.9,21.4,18.0,Cairo
2022-09-16,0.0,32.7,20.0,16.6,Cairo
2022-09-17,0.0,34.3,20.9,16.0,Cairo
2022-09-18,0.0,34.1,21.3,15.7,Cairo
2022-09-19,0.0,33.8,20.6,19.1,Cairo
2022-09-20,0.0,33.5,21.4,19.9,Cairo
2022-09-21,0.0,33.9,20.3,14.9,Cairo
2022-09-22,0.0,36.3,20.9,12.7,Cairo
2022-09-23,0.0,36.0,23.8,21.3,Cairo
2022-09-24,0.0,37.8,22.8,24.2,Cairo
2022-09-25,0.0,37.8,23.0,21.5,Cairo
2022-09-26,0.0,38.3,22.8,19.1,Cairo
2022-09-27,0.0,38.8,22.2,21.5,Cairo
2022-09-28,0.0,37.3,22.6,19.5,Cairo
2022-09-29,0.0,38.6,22.9,18.4,Cairo
2022-09-30,0.0,38.7,24.1,20.2,Cairo
2022-10-01,0.0,40.0,24.1,20.6,Cairo
2022-10-02,0.0,38.4,21.2,17.3,Cairo
2022-10-03,0.0,34.2,23.5,18.1,Cairo
2022-10-04,0.0,32.5,20.9,13.6,Cairo
2022-10-05,0.0,33.7,18.9,18.7,Cairo
2022-10-06,0.0,32.7,21.5,18.9,Cairo
2022-10-07,0.0,30.1,17.5,15.2,Cairo
2022-10-08,0.0,30.0,18.8,17.4,Cairo
2022-10-09,0.0,30.3,18.4,15.1,Cairo
2022-10-10,0.0,30.9,17.0,14.6,Cairo
2022-10-11,0.0,31.2,18.1,16.7,Cairo
2022-10-12,0.0,30.9,19.0,18.8,Cairo
2022-10-13,0.0,31.3,18.3,17.9,Cairo
2022-10-14,0.0,30.4,16.8,13.1,Cairo
2022-10-15,0.0,32.3,16.9,11.7,Cairo
2022-10-16,0.0,30.3,20.7,18.3,Cairo
2022-10-17,0.0,30.0,19.3,16.1,Cairo
2022-10-18,0.0,29.3,17.7,18.4,Cairo
2022-10-19,0.0,29.5,18.7,12.5,Cairo
2022-10-20,0.0,30.1,17.9,15.8,Cairo
2022-10-21,0.0,30.2,18.1,16.1,Cairo
2022-10-22,0.0,29.4,18.6,21.7,Cairo
2022-10-23,0.0,28.3,18.0,12.8,Cairo
2022-10-24,0.0,29.2,17.4,18.7,Cairo
2022-10-25,1.6,25.8,17.7,15.9,Cairo
2022-10-26,7.8,28.3,16.3,13.0,Cairo
2022-10-27,0.2,29.8,18.2,13.1,Cairo
2022-10-28,0.0,30.3,19.0,17.7,Cairo
2022-10-29,0.0,29.2,17.1,17.4,Cairo
2022-10-30,0.0,28.2,16.8,15.4,Cairo
2022-10-31,0.0,28.4,17.2,12.4,Cairo
2022-11-01,0.0,27.2,15.5,16.0,Cairo
2022-11-02,0.0,27.3,16.1,13.9,Cairo
2022-11-03,0.0,27.8,16.0,17.4,Cairo
2022-11-04,0.0,27.8,15.3,17.8,Cairo
2022-11-05,0.0,26.8,14.6,10.0,Cairo
2022-11-06,0.0,26.5,15.0,10.0,Cairo
2022-11-07,0.0,28.0,14.6,19.7,Cairo
2022-11-08,0.0,26.1,16.7,13.6,Cairo
2022-11-09,0.0,26.3,15.9,18.9,Cairo
2022-11-10,0.0,25.8,14.4,10.9,Cairo
2022-11-11,0.0,27.2,14.3,16.2,Cairo
2022-11-12,0.0,27.8,14.1,15.8,Cairo
2022-11-13,0.0,29.1,14.5,17.9,Cairo
2022-11-14,0.0,27.9,16.3,15.7,Cairo
2022-11-15,0.0,24.5,14.0,13.4,Cairo
2022-11-16,0.0,23.7,12.8,10.1,Cairo
2022-11-17,0.0,24.8,12.1,9.4,Cairo
2022-11-18,0.0,26.6,14.9,10.0,Cairo
2022-11-19,0.0,27.1,12.6,14.8,Cairo
2022-11-20,0.0,28.1,15.2,18.0,Cairo
2022-11-21,0.0,27.6,12.0,11.6,Cairo
2022-11-22,0.0,26.8,16.4,17.1,Cairo
2022-11-23,0.0,25.2,13.3,13.1,Cairo
2022-11-24,0.0,24.4,13.9,14.8,Cairo
2022-11-25,0.2,24.5,15.6,20.3,Cairo
2022-11-26,0.0,23.1,12.8,10.4,Cairo
2022-11-27,0.0,22.1,13.0,9.4,Cairo
2022-11-28,0.0,23.0,11.7,13.6,Cairo
2022-11-29,0.0,24.6,11.5,11.9,Cairo
2022-11-30,0.0,25.6,11.4,11.5,Cairo
2022-12-01,0.0,25.6,10.3,10.1,Cairo
2022-12-02,0.0,25.1,10.6,15.0,Cairo
2022-12-03,0.0,25.2,14.9,18.6,Cairo
